transit_timestamp	transit_mode	station_complex_id	station_complex	borough	payment_method	fare_class_category	ridership	transfers	latitude	longitude	georeference	:@computed_region_kjdx_g34t	:@computed_region_yamh_8v7k	:@computed_region_wbg7_3whc
2023-10-24T02:00:00.000	subway	75	20 Av (N)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.61741	-73.98502	{'type': 'Point', 'coordinates': [-73.98502, 40.61741]}	2090	894	882
2023-10-24T02:00:00.000	subway	80	121 St (J,Z)	Queens	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.700493	-73.82829	{'type': 'Point', 'coordinates': [-73.82829, 40.700493]}	2137	196	1165
2023-10-24T02:00:00.000	subway	85	75 St-Elderts Ln (J,Z)	Queens	metrocard	Metrocard - Full Fare	2.0	0.0	40.691322	-73.86714	{'type': 'Point', 'coordinates': [-73.86714, 40.691322]}	2137	196	1168
2023-10-24T02:00:00.000	subway	93	Chauncey St (J,Z)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	1.0	0.0	40.68289	-73.91045	{'type': 'Point', 'coordinates': [-73.91045, 40.68289]}	2090	894	885
2023-10-24T02:00:00.000	subway	99	Lorimer St (M,J)	Brooklyn	metrocard	Metrocard - Seniors & Disability	1.0	0.0	40.70387	-73.94741	{'type': 'Point', 'coordinates': [-73.94741, 40.70387]}	2090	894	884
2023-10-24T03:00:00.000	staten_island_railway	501	St George (SIR)	Staten Island	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.64375	-74.07365	{'type': 'Point', 'coordinates': [-74.07365, 40.64375]}		585	604
2023-10-24T03:00:00.000	subway	129	Halsey St (L)	Queens	metrocard	Metrocard - Other	1.0	0.0	40.695602	-73.90408	{'type': 'Point', 'coordinates': [-73.90408, 40.695602]}	2090	196	849
2023-10-24T03:00:00.000	subway	130	Wilson Av (L)	Brooklyn	metrocard	Metrocard - Full Fare	1.0	0.0	40.688763	-73.904045	{'type': 'Point', 'coordinates': [-73.904045, 40.688763]}	2090	894	885
2023-10-24T03:00:00.000	subway	17	Prince St (R,W)	Manhattan	metrocard	Metrocard - Other	4.0	0.0	40.72433	-73.9977	{'type': 'Point', 'coordinates': [-73.9977, 40.72433]}	2095	749	736
2023-10-24T03:00:00.000	subway	180	Kingston-Throop Avs (C)	Brooklyn	metrocard	Metrocard - Full Fare	2.0	0.0	40.67992	-73.94086	{'type': 'Point', 'coordinates': [-73.94086, 40.67992]}	2090	894	891
2023-10-24T03:00:00.000	subway	220	155 St (B,D)	Manhattan	metrocard	Metrocard - Other	2.0	0.0	40.830135	-73.93821	{'type': 'Point', 'coordinates': [-73.93821, 40.830135]}	2095	749	798
2023-10-24T03:00:00.000	subway	237	Carroll St (F,G)	Brooklyn	metrocard	Metrocard - Full Fare	2.0	0.0	40.6803	-73.99505	{'type': 'Point', 'coordinates': [-73.99505, 40.6803]}	2090	894	814
2023-10-24T03:00:00.000	subway	245	18 Av (F)	Brooklyn	metrocard	Metrocard - Full Fare	1.0	0.0	40.629753	-73.976974	{'type': 'Point', 'coordinates': [-73.976974, 40.629753]}	2090	894	813
2023-10-24T03:00:00.000	subway	255	169 St (F)	Queens	metrocard	Metrocard - Other	3.0	0.0	40.71047	-73.7936	{'type': 'Point', 'coordinates': [-73.7936, 40.71047]}	2137	196	1216
2023-10-24T03:00:00.000	subway	263	63 Dr-Rego Park (M,R)	Queens	metrocard	Metrocard - Unlimited 7-Day	2.0	0.0	40.729847	-73.8616	{'type': 'Point', 'coordinates': [-73.8616, 40.729847]}	2137	196	844
2023-10-24T03:00:00.000	subway	264	Woodhaven Blvd (M,R)	Queens	metrocard	Metrocard - Other	5.0	0.0	40.733105	-73.86923	{'type': 'Point', 'coordinates': [-73.86923, 40.733105]}	2137	196	843
2023-10-24T03:00:00.000	subway	294	238 St (1)	Bronx	metrocard	Metrocard - Fair Fare	1.0	0.0	40.884666	-73.90087	{'type': 'Point', 'coordinates': [-73.90087, 40.884666]}	2032	307	676
2023-10-24T03:00:00.000	subway	305	137 St-City College (1)	Manhattan	metrocard	Metrocard - Other	2.0	0.0	40.822006	-73.953674	{'type': 'Point', 'coordinates': [-73.953674, 40.822006]}	2095	749	758
2023-10-24T03:00:00.000	subway	310	96 St (1,2,3)	Manhattan	metrocard	Metrocard - Full Fare	4.0	0.0	40.79392	-73.97232	{'type': 'Point', 'coordinates': [-73.97232, 40.79392]}	2095	749	752
2023-10-24T03:00:00.000	subway	343	Nostrand Av (3)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	1.0	0.0	40.669846	-73.95046	{'type': 'Point', 'coordinates': [-73.95046, 40.669846]}	2090	894	809
2023-10-24T03:00:00.000	subway	360	Pelham Bay Park (6)	Bronx	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.852463	-73.82812	{'type': 'Point', 'coordinates': [-73.82812, 40.852463]}	2032	307	674
2023-10-24T03:00:00.000	subway	379	Mosholu Pkwy (4)	Bronx	metrocard	Metrocard - Full Fare	1.0	0.0	40.87975	-73.88466	{'type': 'Point', 'coordinates': [-73.88466, 40.87975]}	2032	307	704
2023-10-24T03:00:00.000	subway	380	Bedford Park Blvd-Lehman College (4)	Bronx	metrocard	Metrocard - Other	2.0	0.0	40.873413	-73.89006	{'type': 'Point', 'coordinates': [-73.89006, 40.873413]}	2032	307	705
2023-10-24T03:00:00.000	subway	404	28 St (6)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	3.0	0.0	40.74307	-73.98426	{'type': 'Point', 'coordinates': [-73.98426, 40.74307]}	2095	749	739
2023-10-24T03:00:00.000	subway	422	Burke Av (2,5)	Bronx	metrocard	Metrocard - Full Fare	4.0	0.0	40.871357	-73.867165	{'type': 'Point', 'coordinates': [-73.867165, 40.871357]}	2032	307	704
2023-10-24T03:00:00.000	subway	422	Burke Av (2,5)	Bronx	metrocard	Metrocard - Unlimited 30-Day	3.0	0.0	40.871357	-73.867165	{'type': 'Point', 'coordinates': [-73.867165, 40.871357]}	2032	307	704
2023-10-24T03:00:00.000	subway	433	Jackson Av (2,5)	Bronx	metrocard	Metrocard - Other	1.0	0.0	40.81649	-73.90781	{'type': 'Point', 'coordinates': [-73.90781, 40.81649]}	2032	307	651
2023-10-24T03:00:00.000	subway	44	Church Av (B,Q)	Brooklyn	metrocard	Metrocard - Full Fare	1.0	0.0	40.650528	-73.96298	{'type': 'Point', 'coordinates': [-73.96298, 40.650528]}	2090	894	810
2023-10-24T03:00:00.000	subway	442	Eastchester-Dyre Av (5)	Bronx	metrocard	Metrocard - Unlimited 7-Day	2.0	0.0	40.8883	-73.83083	{'type': 'Point', 'coordinates': [-73.83083, 40.8883]}	2032	307	679
2023-10-24T03:00:00.000	subway	606	Court Sq (E,G,M,7)	Queens	metrocard	Metrocard - Other	4.0	0.0	40.747845	-73.94383	{'type': 'Point', 'coordinates': [-73.94383, 40.747845]}	2137	196	873
2023-10-24T03:00:00.000	subway	635	South Ferry (1)/Whitehall St (R,W)	Manhattan	metrocard	Metrocard - Full Fare	6.0	4.0	40.703087	-74.01299	{'type': 'Point', 'coordinates': [-74.01299, 40.703087]}	2095	749	720
2023-10-24T03:00:00.000	subway	77	Kings Hwy (N)	Brooklyn	metrocard	Metrocard - Other	2.0	0.0	40.603924	-73.980354	{'type': 'Point', 'coordinates': [-73.980354, 40.603924]}	2090	894	902
2023-10-24T03:00:00.000	subway	82	104 St (J,Z)	Queens	metrocard	Metrocard - Fair Fare	2.0	0.0	40.69518	-73.84433	{'type': 'Point', 'coordinates': [-73.84433, 40.69518]}	2137	196	1165
2023-10-24T03:00:00.000	subway	83	Woodhaven Blvd (J,Z)	Queens	metrocard	Metrocard - Unlimited 7-Day	3.0	0.0	40.69388	-73.85158	{'type': 'Point', 'coordinates': [-73.85158, 40.69388]}	2137	196	1168
2023-10-24T03:00:00.000	subway	86	Cypress Hills (J)	Brooklyn	metrocard	Metrocard - Full Fare	1.0	0.0	40.68994	-73.87255	{'type': 'Point', 'coordinates': [-73.87255, 40.68994]}	2137	894	886
2023-10-24T03:00:00.000	subway	90	Van Siclen Av (J,Z)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	2.0	0.0	40.678024	-73.891685	{'type': 'Point', 'coordinates': [-73.891685, 40.678024]}	2090	894	885
2023-10-24T03:00:00.000	subway	94	Halsey St (J)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	3.0	0.0	40.68637	-73.91656	{'type': 'Point', 'coordinates': [-73.91656, 40.68637]}	2090	894	900
2023-10-24T03:00:00.000	subway	96	Kosciuszko St (J)	Brooklyn	metrocard	Metrocard - Full Fare	1.0	0.0	40.69334	-73.92882	{'type': 'Point', 'coordinates': [-73.92882, 40.69334]}	2090	894	900
2023-10-24T03:00:00.000	subway	97	Myrtle Av (M,J,Z)	Brooklyn	metrocard	Metrocard - Fair Fare	1.0	0.0	40.69721	-73.93565	{'type': 'Point', 'coordinates': [-73.93565, 40.69721]}	2090	894	884
2023-10-24T04:00:00.000	subway	1	Astoria-Ditmars Blvd (N,W)	Queens	metrocard	Metrocard - Seniors & Disability	5.0	0.0	40.775036	-73.91203	{'type': 'Point', 'coordinates': [-73.91203, 40.775036]}	2137	196	877
2023-10-24T04:00:00.000	subway	124	Montrose Av (L)	Brooklyn	metrocard	Metrocard - Seniors & Disability	1.0	0.0	40.70774	-73.93985	{'type': 'Point', 'coordinates': [-73.93985, 40.70774]}	2090	894	884
2023-10-24T04:00:00.000	subway	137	East 105 St (L)	Brooklyn	metrocard	Metrocard - Fair Fare	1.0	0.0	40.650574	-73.89948	{'type': 'Point', 'coordinates': [-73.89948, 40.650574]}	2090	894	819
2023-10-24T04:00:00.000	subway	187	Shepherd Av (C)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	3.0	0.0	40.67413	-73.88075	{'type': 'Point', 'coordinates': [-73.88075, 40.67413]}	2137	894	886
2023-10-24T04:00:00.000	subway	198	Howard Beach-JFK Airport (A)	Queens	metrocard	Metrocard - Fair Fare	1.0	0.0	40.660477	-73.8303	{'type': 'Point', 'coordinates': [-73.8303, 40.660477]}	2137	196	853
2023-10-24T04:00:00.000	subway	208	Beach 25 St (A)	Queens	metrocard	Metrocard - Fair Fare	3.0	0.0	40.600067	-73.76135	{'type': 'Point', 'coordinates': [-73.76135, 40.600067]}	2137	196	1027
2023-10-24T04:00:00.000	subway	213	Fordham Rd (B,D)	Bronx	metrocard	Metrocard - Seniors & Disability	1.0	0.0	40.861298	-73.89775	{'type': 'Point', 'coordinates': [-73.89775, 40.861298]}	2032	307	654
2023-10-24T04:00:00.000	subway	225	47-50 Sts-Rockefeller Ctr (B,D,F,M)	Manhattan	metrocard	Metrocard - Other	6.0	0.0	40.758663	-73.98133	{'type': 'Point', 'coordinates': [-73.98133, 40.758663]}	2095	749	743
2023-10-24T04:00:00.000	subway	240	7 Av (F,G)	Brooklyn	metrocard	Metrocard - Fair Fare	2.0	0.0	40.66627	-73.98031	{'type': 'Point', 'coordinates': [-73.98031, 40.66627]}	2090	894	893
2023-10-24T04:00:00.000	subway	240	7 Av (F,G)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.66627	-73.98031	{'type': 'Point', 'coordinates': [-73.98031, 40.66627]}	2090	894	893
2023-10-24T04:00:00.000	subway	264	Woodhaven Blvd (M,R)	Queens	metrocard	Metrocard - Full Fare	22.0	3.0	40.733105	-73.86923	{'type': 'Point', 'coordinates': [-73.86923, 40.733105]}	2137	196	843
2023-10-24T04:00:00.000	subway	266	Elmhurst Av (M,R)	Queens	metrocard	Metrocard - Fair Fare	3.0	0.0	40.742455	-73.88202	{'type': 'Point', 'coordinates': [-73.88202, 40.742455]}	2137	196	843
2023-10-24T04:00:00.000	subway	295	231 St (1)	Bronx	metrocard	Metrocard - Full Fare	17.0	0.0	40.878857	-73.90483	{'type': 'Point', 'coordinates': [-73.90483, 40.878857]}	2032	307	676
2023-10-24T04:00:00.000	subway	313	72 St (1,2,3)	Manhattan	metrocard	Metrocard - Full Fare	5.0	0.0	40.778454	-73.98197	{'type': 'Point', 'coordinates': [-73.98197, 40.778454]}	2095	749	750
2023-10-24T04:00:00.000	subway	321	18 St (1)	Manhattan	metrocard	Metrocard - Other	1.0	0.0	40.74104	-73.99787	{'type': 'Point', 'coordinates': [-73.99787, 40.74104]}	2095	749	735
2023-10-24T04:00:00.000	subway	340	Grand Army Plaza (2,3)	Brooklyn	metrocard	Metrocard - Other	1.0	0.0	40.675236	-73.97105	{'type': 'Point', 'coordinates': [-73.97105, 40.675236]}	2090	894	821
2023-10-24T04:00:00.000	subway	354	Sterling St (2,5)	Brooklyn	metrocard	Metrocard - Other	1.0	0.0	40.662743	-73.95085	{'type': 'Point', 'coordinates': [-73.95085, 40.662743]}	2090	894	809
2023-10-24T04:00:00.000	subway	355	Winthrop St (2,5)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	7.0	0.0	40.65665	-73.9502	{'type': 'Point', 'coordinates': [-73.9502, 40.65665]}	2090	894	809
2023-10-24T04:00:00.000	subway	356	Church Av (2,5)	Brooklyn	metrocard	Metrocard - Seniors & Disability	3.0	0.0	40.650845	-73.94958	{'type': 'Point', 'coordinates': [-73.94958, 40.650845]}	2090	894	810
2023-10-24T04:00:00.000	subway	357	Beverly Rd (2,5)	Brooklyn	metrocard	Metrocard - Other	4.0	0.0	40.6451	-73.94896	{'type': 'Point', 'coordinates': [-73.94896, 40.6451]}	2090	894	810
2023-10-24T04:00:00.000	subway	376	Brook Av (6)	Bronx	metrocard	Metrocard - Full Fare	19.0	0.0	40.807568	-73.91924	{'type': 'Point', 'coordinates': [-73.91924, 40.807568]}	2095	307	650
2023-10-24T04:00:00.000	subway	384	Burnside Av (4)	Bronx	metrocard	Metrocard - Unlimited 7-Day	21.0	0.0	40.853455	-73.907684	{'type': 'Point', 'coordinates': [-73.907684, 40.853455]}	2032	307	649
2023-10-24T04:00:00.000	subway	4	Broadway (N,W)	Queens	metrocard	Metrocard - Other	2.0	0.0	40.76182	-73.92551	{'type': 'Point', 'coordinates': [-73.92551, 40.76182]}	2137	196	878
2023-10-24T04:00:00.000	subway	418	233 St (2,5)	Bronx	metrocard	Metrocard - Seniors & Disability	1.0	0.0	40.893192	-73.857475	{'type': 'Point', 'coordinates': [-73.857475, 40.893192]}	2032	307	679
2023-10-24T04:00:00.000	subway	422	Burke Av (2,5)	Bronx	metrocard	Metrocard - Other	1.0	0.0	40.871357	-73.867165	{'type': 'Point', 'coordinates': [-73.867165, 40.871357]}	2032	307	704
2023-10-24T04:00:00.000	subway	425	Bronx Park East (2,5)	Bronx	metrocard	Metrocard - Fair Fare	1.0	0.0	40.848827	-73.868454	{'type': 'Point', 'coordinates': [-73.868454, 40.848827]}	2032	307	675
2023-10-24T04:00:00.000	subway	431	Intervale Av (2,5)	Bronx	metrocard	Metrocard - Unlimited 30-Day	3.0	0.0	40.82218	-73.896736	{'type': 'Point', 'coordinates': [-73.896736, 40.82218]}	2032	307	655
2023-10-24T04:00:00.000	subway	439	125 St (2,3)	Manhattan	metrocard	Metrocard - Other	6.0	0.0	40.807755	-73.945496	{'type': 'Point', 'coordinates': [-73.945496, 40.807755]}	2095	749	754
2023-10-24T04:00:00.000	subway	450	103 St-Corona Plaza (7)	Queens	metrocard	Metrocard - Full Fare	117.0	0.0	40.749866	-73.8627	{'type': 'Point', 'coordinates': [-73.8627, 40.749866]}	2137	196	838
2023-10-24T04:00:00.000	subway	452	90 St-Elmhurst Av (7)	Queens	metrocard	Metrocard - Full Fare	68.0	0.0	40.74841	-73.87661	{'type': 'Point', 'coordinates': [-73.87661, 40.74841]}	2137	196	843
2023-10-24T04:00:00.000	subway	453	82 St-Jackson Hts (7)	Queens	metrocard	Metrocard - Fair Fare	1.0	0.0	40.747658	-73.8837	{'type': 'Point', 'coordinates': [-73.8837, 40.747658]}	2137	196	843
2023-10-24T04:00:00.000	subway	46	Cortelyou Rd (Q)	Brooklyn	metrocard	Metrocard - Full Fare	6.0	0.0	40.640926	-73.96389	{'type': 'Point', 'coordinates': [-73.96389, 40.640926]}	2090	894	810
2023-10-24T04:00:00.000	subway	461	Queensboro Plaza (7,N,W)	Queens	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.750584	-73.9402	{'type': 'Point', 'coordinates': [-73.9402, 40.750584]}	2137	196	873
2023-10-24T04:00:00.000	subway	477	72 St (Q)	Manhattan	metrocard	Metrocard - Fair Fare	1.0	0.0	40.7688	-73.95843	{'type': 'Point', 'coordinates': [-73.95843, 40.7688]}	2095	749	744
2023-10-24T04:00:00.000	subway	477	72 St (Q)	Manhattan	metrocard	Metrocard - Other	3.0	0.0	40.7688	-73.95843	{'type': 'Point', 'coordinates': [-73.95843, 40.7688]}	2095	749	744
2023-10-24T04:00:00.000	subway	5	36 Av (N,W)	Queens	metrocard	Metrocard - Unlimited 30-Day	1.0	0.0	40.756805	-73.92957	{'type': 'Point', 'coordinates': [-73.92957, 40.756805]}	2137	196	878
2023-10-24T04:00:00.000	subway	60	Fort Hamilton Pkwy (D)	Brooklyn	metrocard	Metrocard - Full Fare	3.0	0.0	40.640915	-73.9943	{'type': 'Point', 'coordinates': [-73.9943, 40.640915]}	2090	894	897
2023-10-24T04:00:00.000	subway	85	75 St-Elderts Ln (J,Z)	Queens	metrocard	Metrocard - Other	2.0	0.0	40.691322	-73.86714	{'type': 'Point', 'coordinates': [-73.86714, 40.691322]}	2137	196	1168
2023-10-24T04:00:00.000	subway	87	Crescent St (J,Z)	Brooklyn	metrocard	Metrocard - Other	6.0	0.0	40.683193	-73.87379	{'type': 'Point', 'coordinates': [-73.87379, 40.683193]}	2137	894	886
2023-10-24T04:00:00.000	subway	90	Van Siclen Av (J,Z)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	4.0	0.0	40.678024	-73.891685	{'type': 'Point', 'coordinates': [-73.891685, 40.678024]}	2090	894	885
2023-10-24T05:00:00.000	subway	145	190 St (A)	Manhattan	metrocard	Metrocard - Seniors & Disability	1.0	0.0	40.85902	-73.93418	{'type': 'Point', 'coordinates': [-73.93418, 40.85902]}	2095	749	799
2023-10-24T05:00:00.000	subway	165	23 St (C,E)	Manhattan	metrocard	Metrocard - Students	1.0	0.0	40.745907	-73.99804	{'type': 'Point', 'coordinates': [-73.99804, 40.745907]}	2095	749	735
2023-10-24T05:00:00.000	subway	168	Spring St (C,E)	Manhattan	metrocard	Metrocard - Full Fare	4.0	0.0	40.726227	-74.00374	{'type': 'Point', 'coordinates': [-74.00374, 40.726227]}	2095	749	736
2023-10-24T05:00:00.000	subway	176	Lafayette Av (C)	Brooklyn	metrocard	Metrocard - Seniors & Disability	5.0	0.0	40.68611	-73.973946	{'type': 'Point', 'coordinates': [-73.973946, 40.68611]}	2090	894	895
2023-10-24T05:00:00.000	subway	179	Nostrand Av (A,C)	Brooklyn	metrocard	Metrocard - Full Fare	35.0	5.0	40.68044	-73.950424	{'type': 'Point', 'coordinates': [-73.950424, 40.68044]}	2090	894	894
2023-10-24T05:00:00.000	subway	181	Utica Av (A,C)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	31.0	0.0	40.679363	-73.93073	{'type': 'Point', 'coordinates': [-73.93073, 40.679363]}	2090	894	891
2023-10-24T05:00:00.000	subway	20	City Hall (R,W)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	7.0	0.0	40.713284	-74.00698	{'type': 'Point', 'coordinates': [-74.00698, 40.713284]}	2095	749	723
2023-10-24T05:00:00.000	subway	206	Beach 44 St (A)	Queens	metrocard	Metrocard - Full Fare	13.0	0.0	40.59294	-73.77602	{'type': 'Point', 'coordinates': [-73.77602, 40.59294]}	2137	196	1027
2023-10-24T05:00:00.000	subway	214	182-183 Sts (B,D)	Bronx	metrocard	Metrocard - Unlimited 30-Day	11.0	0.0	40.856094	-73.90074	{'type': 'Point', 'coordinates': [-73.90074, 40.856094]}	2032	307	653
2023-10-24T05:00:00.000	subway	218	167 St (B,D)	Bronx	metrocard	Metrocard - Unlimited 30-Day	22.0	0.0	40.83377	-73.91844	{'type': 'Point', 'coordinates': [-73.91844, 40.83377]}	2032	307	648
2023-10-24T05:00:00.000	subway	231	Grand St (B,D)	Manhattan	metrocard	Metrocard - Full Fare	12.0	0.0	40.718266	-73.99375	{'type': 'Point', 'coordinates': [-73.99375, 40.718266]}	2095	749	718
2023-10-24T05:00:00.000	subway	236	Bergen St (F,G)	Brooklyn	metrocard	Metrocard - Fair Fare	1.0	0.0	40.686146	-73.99086	{'type': 'Point', 'coordinates': [-73.99086, 40.686146]}	2090	894	880
2023-10-24T05:00:00.000	subway	237	Carroll St (F,G)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	2.0	0.0	40.6803	-73.99505	{'type': 'Point', 'coordinates': [-73.99505, 40.6803]}	2090	894	814
2023-10-24T05:00:00.000	subway	244	Ditmas Av (F)	Brooklyn	metrocard	Metrocard - Students	2.0	0.0	40.63612	-73.97817	{'type': 'Point', 'coordinates': [-73.97817, 40.63612]}	2090	894	896
2023-10-24T05:00:00.000	subway	248	Avenue N (F)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	14.0	0.0	40.61514	-73.9742	{'type': 'Point', 'coordinates': [-73.9742, 40.61514]}	2090	894	813
2023-10-24T05:00:00.000	subway	261	Forest Hills-71 Av (E,F,M,R)	Queens	metrocard	Metrocard - Full Fare	115.0	33.0	40.72169	-73.84452	{'type': 'Point', 'coordinates': [-73.84452, 40.72169]}	2137	196	845
2023-10-24T05:00:00.000	subway	265	Grand Av-Newtown (M,R)	Queens	metrocard	Metrocard - Other	14.0	0.0	40.737015	-73.87722	{'type': 'Point', 'coordinates': [-73.87722, 40.737015]}	2137	196	843
2023-10-24T05:00:00.000	subway	271	Steinway St (M,R)	Queens	metrocard	Metrocard - Other	3.0	0.0	40.756878	-73.92074	{'type': 'Point', 'coordinates': [-73.92074, 40.756878]}	2137	196	875
2023-10-24T05:00:00.000	subway	290	Classon Av (G)	Brooklyn	metrocard	Metrocard - Full Fare	5.0	1.0	40.688873	-73.96007	{'type': 'Point', 'coordinates': [-73.96007, 40.688873]}	2090	894	821
2023-10-24T05:00:00.000	subway	312	79 St (1)	Manhattan	metrocard	Metrocard - Seniors & Disability	2.0	0.0	40.783936	-73.97992	{'type': 'Point', 'coordinates': [-73.97992, 40.783936]}	2095	749	751
2023-10-24T05:00:00.000	subway	333	Wall St (2,3)	Manhattan	metrocard	Metrocard - Fair Fare	1.0	0.0	40.70682	-74.0091	{'type': 'Point', 'coordinates': [-74.0091, 40.70682]}	2095	749	721
2023-10-24T05:00:00.000	subway	345	Crown Hts-Utica Av (3,4)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	68.0	0.0	40.668896	-73.932945	{'type': 'Point', 'coordinates': [-73.932945, 40.668896]}	2090	894	891
2023-10-24T05:00:00.000	subway	346	Sutter Av-Rutland Rd (3)	Brooklyn	metrocard	Metrocard - Full Fare	69.0	5.0	40.66472	-73.92261	{'type': 'Point', 'coordinates': [-73.92261, 40.66472]}	2090	894	890
2023-10-24T05:00:00.000	subway	351	Van Siclen Av (3)	Brooklyn	metrocard	Metrocard - Seniors & Disability	2.0	1.0	40.665447	-73.8894	{'type': 'Point', 'coordinates': [-73.8894, 40.665447]}	2090	894	885
2023-10-24T05:00:00.000	subway	355	Winthrop St (2,5)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	14.0	0.0	40.65665	-73.9502	{'type': 'Point', 'coordinates': [-73.9502, 40.65665]}	2090	894	809
2023-10-24T05:00:00.000	subway	359	Flatbush Av-Brooklyn College (2,5)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	62.0	0.0	40.632835	-73.94764	{'type': 'Point', 'coordinates': [-73.94764, 40.632835]}	2090	894	888
2023-10-24T05:00:00.000	subway	360	Pelham Bay Park (6)	Bronx	metrocard	Metrocard - Seniors & Disability	10.0	4.0	40.852463	-73.82812	{'type': 'Point', 'coordinates': [-73.82812, 40.852463]}	2032	307	674
2023-10-24T05:00:00.000	subway	364	Zerega Av (6)	Bronx	metrocard	Metrocard - Fair Fare	6.0	0.0	40.836487	-73.84704	{'type': 'Point', 'coordinates': [-73.84704, 40.836487]}	2032	307	675
2023-10-24T05:00:00.000	subway	368	Morrison Av-Soundview (6)	Bronx	metrocard	Metrocard - Seniors & Disability	6.0	2.0	40.82952	-73.87452	{'type': 'Point', 'coordinates': [-73.87452, 40.82952]}	2032	307	709
2023-10-24T05:00:00.000	subway	378	Woodlawn (4)	Bronx	metrocard	Metrocard - Students	2.0	0.0	40.886036	-73.87875	{'type': 'Point', 'coordinates': [-73.87875, 40.886036]}	2032	307	704
2023-10-24T05:00:00.000	subway	382	Fordham Rd (4)	Bronx	metrocard	Metrocard - Fair Fare	22.0	1.0	40.862804	-73.90103	{'type': 'Point', 'coordinates': [-73.90103, 40.862804]}	2032	307	705
2023-10-24T05:00:00.000	subway	396	96 St (6)	Manhattan	metrocard	Metrocard - Seniors & Disability	2.0	0.0	40.78567	-73.95107	{'type': 'Point', 'coordinates': [-73.95107, 40.78567]}	2095	749	583
2023-10-24T05:00:00.000	subway	41	7 Av (B,Q)	Brooklyn	metrocard	Metrocard - Other	1.0	0.0	40.67705	-73.97237	{'type': 'Point', 'coordinates': [-73.97237, 40.67705]}	2090	894	895
2023-10-24T05:00:00.000	subway	418	233 St (2,5)	Bronx	metrocard	Metrocard - Unlimited 30-Day	17.0	0.0	40.893192	-73.857475	{'type': 'Point', 'coordinates': [-73.857475, 40.893192]}	2032	307	679
2023-10-24T05:00:00.000	subway	42	Prospect Park (B,Q,S)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	11.0	0.0	40.661613	-73.96225	{'type': 'Point', 'coordinates': [-73.96225, 40.661613]}	2090	894	809
2023-10-24T05:00:00.000	subway	425	Bronx Park East (2,5)	Bronx	metrocard	Metrocard - Full Fare	12.0	0.0	40.848827	-73.868454	{'type': 'Point', 'coordinates': [-73.868454, 40.848827]}	2032	307	675
2023-10-24T05:00:00.000	subway	432	Prospect Av (2,5)	Bronx	metrocard	Metrocard - Unlimited 30-Day	21.0	0.0	40.819584	-73.90177	{'type': 'Point', 'coordinates': [-73.90177, 40.819584]}	2032	307	655
2023-10-24T05:00:00.000	subway	440	116 St (2,3)	Manhattan	metrocard	Metrocard - Other	15.0	0.0	40.802097	-73.94962	{'type': 'Point', 'coordinates': [-73.94962, 40.802097]}	2095	749	753
2023-10-24T05:00:00.000	subway	447	Flushing-Main St (7)	Queens	metrocard	Metrocard - Other	81.0	4.0	40.7596	-73.83003	{'type': 'Point', 'coordinates': [-73.83003, 40.7596]}	2137	196	824
2023-10-24T05:00:00.000	subway	453	82 St-Jackson Hts (7)	Queens	metrocard	Metrocard - Students	3.0	0.0	40.747658	-73.8837	{'type': 'Point', 'coordinates': [-73.8837, 40.747658]}	2137	196	843
2023-10-24T05:00:00.000	subway	453	82 St-Jackson Hts (7)	Queens	metrocard	Metrocard - Unlimited 7-Day	8.0	0.0	40.747658	-73.8837	{'type': 'Point', 'coordinates': [-73.8837, 40.747658]}	2137	196	843
2023-10-24T05:00:00.000	subway	47	Newkirk Plaza (B,Q)	Brooklyn	metrocard	Metrocard - Other	6.0	0.0	40.635082	-73.96279	{'type': 'Point', 'coordinates': [-73.96279, 40.635082]}	2090	894	810
2023-10-24T05:00:00.000	subway	471	34 St-Hudson Yards (7)	Manhattan	metrocard	Metrocard - Fair Fare	3.0	0.0	40.755882	-74.00191	{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}	2095	749	717
